Short Period,Long Period,Exit After,Stop Loss,Take Profit,Starting Value,Ending Value,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown,Total Return,Annualized Return,Cumulative Return,Total Commission Costs,Total Trades,Win Rate,Average Trade Payoff Ratio
5,50,10,0.03,0.05,10000,9997.208792794005,-0.7487170154729615,-0.01563158110974284,-0.0017287539231658458,4.175737991899072,-0.0002791596820380119,-5.591913588939163e-05,-0.0002791207205995306,122.28549420600002,31,0.41935483870967744,1.3802569879028594
5,50,10,0.03,0.07,10000,10060.674444684006,-0.6906291483340872,0.09536316520259037,0.0104856986198244,4.175737991899072,0.006049111645428513,0.0012124801955072904,0.006067444468400572,122.66183131599999,31,0.41935483870967744,1.4792857479832187
5,50,15,0.01,0.03,10000,9683.74212097599,-2.0093881759965306,-0.45296142921770766,-0.06542291163122897,3.922925341933867,-0.032136683663963876,-0.006416878409362116,-0.031625787902400955,128.698219024,33,0.3333333333333333,1.256023003746849
5,50,15,0.01,0.05,10000,9786.301243023998,-1.4474290995757153,-0.31594582956997413,-0.045440634695904154,3.7143580223595025,-0.021601517541021253,-0.004317823315700024,-0.021369875697600217,129.150208976,33,0.30303030303030304,1.7433746708254936
5,50,15,0.01,0.07,10000,9863.891304998002,-1.1285574670758212,-0.20452197601240377,-0.029324511213577376,3.7143580223595025,-0.013704346556260193,-0.002741462124764457,-0.013610869500199806,129.999670002,33,0.30303030303030304,1.9473374472374132
5,50,15,0.02,0.03,10000,9702.951325839993,-2.1632751232158505,-0.5025153647331964,-0.057598074407305265,4.183491833594479,-0.03015499336664052,-0.006022379241533761,-0.029704867416000705,124.45440616,32,0.375,1.1077277600872577
5,50,15,0.02,0.05,10000,9809.987050158003,-1.6365718800247324,-0.32386307559224636,-0.037210411178099374,4.183491833594479,-0.019184139483088457,-0.0038355531847231784,-0.01900129498419974,124.920426842,32,0.34375,1.5284198247301792
5,50,15,0.02,0.07,10000,9886.785823130002,-1.3367950759566039,-0.19855272694280282,-0.02263324877253881,4.183491833594479,-0.011385992786628708,-0.00227821981374962,-0.011321417686999848,125.44667387000001,32,0.34375,1.682985867763001
5,50,15,0.03,0.03,10000,9847.701885525994,-1.2115608088340089,-0.28646765868508367,-0.030730865217043202,4.175737991899072,-0.015346976145432593,-0.0030695542861018566,-0.015229811447400607,120.88068947400001,31,0.45161290322580644,0.9856769671023505
5,50,15,0.03,0.05,10000,9997.208792794005,-0.7487170154729615,-0.01563158110974284,-0.0017287539231658458,4.175737991899072,-0.0002791596820380119,-5.591913588939163e-05,-0.0002791207205995306,122.28549420600002,31,0.41935483870967744,1.3802569879028594
5,50,15,0.03,0.07,10000,10060.674444684006,-0.6906291483340872,0.09536316520259037,0.0104856986198244,4.175737991899072,0.006049111645428513,0.0012124801955072904,0.006067444468400572,122.66183131599999,31,0.41935483870967744,1.4792857479832187
5,50,20,0.01,0.03,10000,9683.74212097599,-2.0093881759965306,-0.45296142921770766,-0.06542291163122897,3.922925341933867,-0.032136683663963876,-0.006416878409362116,-0.031625787902400955,128.698219024,33,0.3333333333333333,1.256023003746849
5,50,20,0.01,0.05,10000,9786.301243023998,-1.4474290995757153,-0.31594582956997413,-0.045440634695904154,3.7143580223595025,-0.021601517541021253,-0.004317823315700024,-0.021369875697600217,129.150208976,33,0.30303030303030304,1.7433746708254936
5,50,20,0.01,0.07,10000,9863.891304998002,-1.1285574670758212,-0.20452197601240377,-0.029324511213577376,3.7143580223595025,-0.013704346556260193,-0.002741462124764457,-0.013610869500199806,129.999670002,33,0.30303030303030304,1.9473374472374132
5,50,20,0.02,0.03,10000,9702.951325839993,-2.1632751232158505,-0.5025153647331964,-0.057598074407305265,4.183491833594479,-0.03015499336664052,-0.006022379241533761,-0.029704867416000705,124.45440616,32,0.375,1.1077277600872577
5,50,20,0.02,0.05,10000,9809.987050158003,-1.6365718800247324,-0.32386307559224636,-0.037210411178099374,4.183491833594479,-0.019184139483088457,-0.0038355531847231784,-0.01900129498419974,124.920426842,32,0.34375,1.5284198247301792
5,50,20,0.02,0.07,10000,9886.785823130002,-1.3367950759566039,-0.19855272694280282,-0.02263324877253881,4.183491833594479,-0.011385992786628708,-0.00227821981374962,-0.011321417686999848,125.44667387000001,32,0.34375,1.682985867763001
5,50,20,0.03,0.03,10000,9847.701885525994,-1.2115608088340089,-0.28646765868508367,-0.030730865217043202,4.175737991899072,-0.015346976145432593,-0.0030695542861018566,-0.015229811447400607,120.88068947400001,31,0.45161290322580644,0.9856769671023505
5,50,20,0.03,0.05,10000,9997.208792794005,-0.7487170154729615,-0.01563158110974284,-0.0017287539231658458,4.175737991899072,-0.0002791596820380119,-5.591913588939163e-05,-0.0002791207205995306,122.28549420600002,31,0.41935483870967744,1.3802569879028594
