up_days,down_days,trail_percent,Starting Value,Ending Value,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown,Total Return,Annualized Return,Cumulative Return,Total Commission Costs,Total Trades,Win Rate,Average Trade Payoff Ratio
3,4,0.03,10000,10596.689968955994,0.003140299664341989,0.08999104385450574,0.018080591824067183,5.465012137807265,0.05795659227883594,0.011677401297732043,0.05966899689559941,542.7313870439998,139,0.5467625899280576,0.9657822716733151
3,4,0.04,10000,11278.33517065199,0.3060561928367509,0.20166571089253374,0.03650826683496285,6.281854084367282,0.12029855092894996,0.024390663224731324,0.12783351706519896,513.4928473479999,128,0.5703125,1.01552140680503
3,4,0.05,10000,11685.074064341996,0.6287825046060173,0.28376206381358005,0.05728205865144192,5.898723140006867,0.1557272133884976,0.0316866203415151,0.1685074064341996,451.6244246019999,114,0.5789473684210527,1.0599169328307867
3,4,0.06,10000,12347.529683951998,1.2624940786644563,0.41509227223165834,0.0849377533643246,5.885527177545914,0.21087092448122263,0.043146091200169726,0.2347529683951998,428.14068599199993,105,0.5904761904761905,1.1508452536727078
3,4,0.07,10000,12642.492093894009,0.9782654130539711,0.44778507236491677,0.1003825853495584,5.892671549595425,0.2344784356183775,0.04809082064524873,0.2642492093894009,414.14622312599994,99,0.6161616161616161,1.0412477573807917
3,4,0.08,10000,11982.580430749991,0.6637603057764675,0.3928702654067145,0.08482231323802109,5.813897535943295,0.1808688713864209,0.036895636392004244,0.1982580430749991,371.28099226600006,91,0.6153846153846154,0.9180299013242358
3,4,0.09,10000,11805.793225827994,0.5197577729943933,0.4025889441047474,0.07535836596757606,6.26511207094779,0.1660052693417497,0.0338129266725697,0.18057932258279943,357.782942188,87,0.6206896551724138,0.8633203284509218
3,4,0.1,10000,11233.582739029984,0.17104853803030015,0.29647121702861456,0.031473081587687086,10.916191454675685,0.11632265773722916,0.023575119432602418,0.12335827390299837,347.1062799859999,82,0.6097560975609756,0.7827821841462179
3,5,0.01,10000,10434.086174728014,-0.08524243439839352,0.0909686705067857,0.015247374450721758,5.08571339999966,0.04249287060291172,0.00854841617633291,0.04340861747280141,508.5527332720001,132,0.5606060606060606,0.9298522180333564
3,5,0.02,10000,10974.968049754,0.16950151288786827,0.20685179663829917,0.040812530317870375,4.472072510754665,0.093031954778806,0.018810705342078446,0.09749680497539993,505.568801246,125,0.56,1.0728935801569728
3,5,0.03,10000,11350.083050899982,0.28771788554375755,0.28632170080215147,0.06856645072279062,3.85117679554266,0.12663996816650527,0.025692773335661164,0.13500830508999825,486.0197571,118,0.5677966101694916,1.1303439381544589
3,5,0.04,10000,11867.972305569983,0.4054668045587239,0.3998982548443872,0.07512350580824881,5.210834030818184,0.17125827589371992,0.034901351195850146,0.18679723055699832,459.05048143,108,0.5740740740740741,1.1995294923623976
3,5,0.05,10000,12308.937213974,0.5905565099999697,0.5004126610117167,0.10902524060974474,4.857636077160444,0.20774050829845375,0.04249216166435723,0.23089372139740008,412.65888297,98,0.5612244897959183,1.383797730848391
3,5,0.06,10000,12809.795124727987,0.8007507814283857,0.6258431997327184,0.10464908236755817,6.44465052338159,0.2476250294009083,0.050854604295990966,0.28097951247279873,399.3145712020001,92,0.6086956521739131,1.2529195496891106
3,5,0.07,10000,12973.793909147997,0.6038216200093648,0.6416994572329799,0.09275169101508651,8.10202031321528,0.2603463767583651,0.05353592720808776,0.29737939091479965,384.2563588720001,87,0.632183908045977,1.103657566217175
3,5,0.08,10000,12354.327262203995,0.4941631687233241,0.5320826754108653,0.08581807280482528,7.810120412949961,0.21142129431280243,0.043261103316593684,0.23543272622039949,340.26800781599997,79,0.6329113924050633,0.9711623638416247
3,5,0.09,10000,12277.945305159994,0.4663143106649113,0.6177580956315278,0.08917724330852303,7.469033796763265,0.2052194952986159,0.041965831661196856,0.2277945305159994,333.071662856,77,0.6493506493506493,0.8758723068340778
3,5,0.1,10000,11674.708966449998,0.22098221275526758,0.4986389952792768,0.044818469989080935,11.874536911173585,0.15483978232301437,0.0315032353775574,0.1674708966449998,312.046322566,72,0.625,0.8262667180397442
3,6,0.01,10000,10045.949731789999,-0.34137668679770555,0.006424935180278017,0.0008100061992660989,6.931169858733989,0.0045844485177841555,0.0009187692079235233,0.004594973178999862,472.44568921,124,0.5564516129032258,0.8126240824178306
3,6,0.02,10000,10440.737373062002,-0.08266050418718718,0.07989118054579379,0.014404523998285805,6.055975254718733,0.04313011656993392,0.00867716743000038,0.0440737373062002,455.09863993799996,117,0.5470085470085471,0.9616617805317417
3,6,0.03,10000,10742.033306021996,0.08131422105989304,0.14238536020196338,0.03148625610060446,5.04533349650614,0.07157929902639965,0.014441910617115084,0.07420333060219964,433.9807209779999,109,0.5504587155963303,1.0319651588421437
3,6,0.04,10000,11246.333941057994,0.2883493929156347,0.2613904174601113,0.05134831263431477,5.608708203822571,0.11745711064263988,0.023807754638832796,0.12463339410579938,408.7268239419999,100,0.57,1.075236332019872
3,6,0.05,10000,11593.45022223,0.4869206654695148,0.3491509904597435,0.07832996555581785,5.158802103500542,0.14785520963667353,0.030061031853306046,0.15934502222299998,366.665730714,91,0.5604395604395604,1.2004603788878692
3,6,0.06,10000,12134.267429844002,0.7126552022364264,0.4585769057407652,0.10533424638121541,5.2146584933573,0.19344837599342538,0.039511805356934826,0.21342674298440015,363.4223241,88,0.5909090909090909,1.193485075057334
3,6,0.07,10000,12273.172672268001,0.5145516343475252,0.47766873502381785,0.07665904394614037,8.056033659677768,0.20483070380191107,0.041884684520142476,0.22731726722680015,354.527915748,83,0.6144578313253012,1.0480058707626987
3,6,0.08,10000,11835.96404729599,0.4389563655854127,0.45191430095068347,0.08650093193489647,6.396671215258606,0.16855760396715053,0.03434162811780127,0.1835964047295991,317.37494072,76,0.6052631578947368,0.9903204389081016
3,6,0.09,10000,11565.949240123999,0.3325005994416566,0.3880151594384885,0.06299133168230163,7.744574990450695,0.14548027801749636,0.029571105653172898,0.15659492401239986,309.146547892,74,0.6081081081081081,0.9078239327457351
3,6,0.1,10000,11620.100462757993,0.23440580658649693,0.39553698365216644,0.046655681582224766,11.37894112557002,0.15015130406859317,0.03053491633085459,0.16201004627579932,299.15614625800004,70,0.6285714285714286,0.8147001036005753
3,7,0.01,10000,10399.310901814006,-0.12091868992196975,0.10070869713643847,0.01656829681517208,4.716453642267794,0.039154451517066514,0.007874179616766973,0.03993109018140058,465.29050118600003,121,0.5619834710743802,0.9319180039406777
3,7,0.02,10000,10862.186246502002,0.12859209380338826,0.22110983320098238,0.040352800315727695,4.409577434501154,0.08270251308383261,0.016704789506380786,0.08621862465020022,457.94309849799987,114,0.5526315789473685,1.104278985036856
3,7,0.03,10000,11225.979087997992,0.2703016776223333,0.3325004282238914,0.07879650547606719,3.384324040186468,0.11564556070559086,0.023436296543674226,0.12259790879979919,437.3789290019999,107,0.5700934579439252,1.1409970008694639
3,7,0.04,10000,11870.814720989987,0.45677799689483434,0.5308638159509552,0.08722538576727216,4.974984603198188,0.17149775025527067,0.03495099765672137,0.18708147209899872,412.0745800099998,98,0.5918367346938775,1.2169076329410988
3,7,0.05,10000,12248.655176444001,0.6463417571602027,0.6140918823573941,0.12006388782875466,4.761961695904455,0.20283105645548333,0.04146742525762392,0.2248655176444001,371.20264949999995,89,0.5842696629213483,1.3599288280050652
3,7,0.06,10000,12782.025201135995,0.7922444859532087,0.764123577703067,0.1444486342801711,4.966565691059735,0.24545480984342882,0.050397861394816564,0.2782025201135995,368.808322794,86,0.6162790697674418,1.3332074945799335
3,7,0.07,10000,12977.735100348002,0.6098004561902428,0.7161094872331266,0.11204932080423344,7.233368102253059,0.2606501115578725,0.05360003001029777,0.2977735100348002,358.067775672,81,0.6419753086419753,1.1432003092831122
3,7,0.08,10000,12400.885006877998,0.5198948757026728,0.5921769408630816,0.09918458468447201,7.266722157294649,0.21518274859253872,0.04404748308284308,0.24008850068779974,323.50623414200004,75,0.64,0.9954681981926362
3,7,0.09,10000,12180.087651388,0.42998636907697263,0.6082852165643597,0.08772588788860657,7.82292129841237,0.19721736559908587,0.04029692929844575,0.21800876513879994,309.894670628,72,0.6527777777777778,0.8842928022885673
3,7,0.1,10000,12020.228375998004,0.28350166499864043,0.5907479265628997,0.05711322873267397,12.004438789269699,0.18400583559957964,0.03754741630373337,0.20202283759980036,294.51610901800007,67,0.6567164179104478,0.7970119814701362
3,8,0.01,10000,10377.022280784004,-0.1332111820896529,0.09695309072648829,0.015494564393790496,4.8350922256408415,0.03700887275833178,0.007441090416694832,0.03770222807840037,456.459181216,119,0.5630252100840336,0.9195305674487503
3,8,0.02,10000,10839.897625472,0.11785448485760117,0.22103280279238097,0.03902191003558823,4.523064969999435,0.08064845882820873,0.01628653817243957,0.0839897625472,449.11177852799983,112,0.5535714285714286,1.0925415228773292
3,8,0.03,10000,11203.731144959991,0.25941480913493453,0.3372659009533914,0.07632070781088522,3.498333873472065,0.113661767771736,0.023029674644128566,0.1203731144959991,428.0669290399999,105,0.5714285714285714,1.1278773343878414
3,8,0.04,10000,11847.521190945987,0.4467412807086648,0.5470763605601535,0.08806787496189919,4.971568321094071,0.1695335705067959,0.03454386543037146,0.18475211909459868,401.3681800539998,96,0.59375,1.2013364056565128
3,8,0.05,10000,12223.170844412,0.6328989186814522,0.6352194366071765,0.12166339138700566,4.758531349092855,0.2007483069930983,0.04103300304009462,0.22231708444119994,361.24704953199995,87,0.5862068965517241,1.3406911262318688
3,8,0.06,10000,12733.694387091999,0.76983717699591,0.7953814044982197,0.14750356559519917,4.903396152789723,0.2416664885556035,0.04960104959446845,0.27336943870919983,358.1192028379999,84,0.6190476190476191,1.3039944642855723
3,8,0.07,10000,12952.250768316004,0.6022968373974221,0.7621515941588347,0.11567550257940928,7.131457399404412,0.25868448455241466,0.05318525623924762,0.2952250768316004,348.112175704,79,0.6455696202531646,1.119006159224858
3,8,0.08,10000,12375.400674846,0.5118542578079595,0.6437671508551345,0.10095047055657345,7.266722157294649,0.2131255927018931,0.04361733511652556,0.23754006748459996,313.550634174,73,0.6438356164383562,0.9728990533596829
3,8,0.09,10000,12139.773759435999,0.42444202795743463,0.615162287565187,0.09159322188666011,7.577674643862572,0.193902056502864,0.03960628085322861,0.21397737594359986,299.96867058,70,0.6428571428571429,0.9164054747562471
3,8,0.1,10000,12306.650675974004,0.33309146005492135,0.6686457627380022,0.07996118757477165,9.850551017213904,0.20755472861959376,0.04245336603293675,0.2306650675974004,290.453869042,66,0.6666666666666666,0.8172043544335185
