trail_percent,long_spike,short_spike,Starting Value,Ending Value,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown,Total Return,Annualized Return,Cumulative Return,Total Commission Costs,Total Trades,Win Rate,Average Trade Payoff Ratio
0.01,1.1,0.95,10000,10210.356009841998,-0.8257376923208661,0.09501214801211122,0.022378138849085544,3.077803827726557,0.0208174073152744,0.0041754815709040775,0.021035600984199845,276.124359158,73,0.5342465753424658,1.0107257531239642
0.01,1.1,0.96,10000,10234.268683211996,-0.7576962826574731,0.08836793618008973,0.01893216380885878,3.1392449039901456,0.023156671022336473,0.0046457710729839955,0.02342686832119962,357.401538788,94,0.5106382978723404,1.097578289489968
0.01,1.1,0.97,10000,10328.483595795984,-0.3381780216156111,0.08433395708071803,0.011977248669931842,4.75560315493132,0.03232038321435937,0.006490181478905233,0.0328483595795984,524.0767182040001,137,0.5182481751824818,1.0663351771528067
0.02,1.03,0.9,10000,9644.279313104007,-1.1872160678552233,-0.08079912171836781,-0.009422051515194025,6.629817740214108,-0.03622017072372118,-0.007223571624589516,-0.03557206868959929,572.771140896,157,0.46496815286624205,1.0358076753134091
0.02,1.03,0.91,10000,9619.626031076006,-1.1625265842426773,-0.08580021457385593,-0.00962436495863156,6.874243237007797,-0.03877970318057156,-0.007732053721217907,-0.03803739689239938,575.594440924,158,0.46835443037974683,1.0144230551360371
0.02,1.03,0.92,10000,9708.897354294013,-0.9842703983927862,-0.07010779575039543,-0.008154485283117246,6.18780450965887,-0.02954237488419087,-0.0058957195982363535,-0.0291102645705987,601.663200706,161,0.45962732919254656,1.0812858903460671
0.02,1.03,0.93,10000,9729.904487292011,-0.7045784319474497,-0.06282019828023777,-0.008354759962756033,5.828963380073614,-0.02738101315551357,-0.005465561447650997,-0.027009551270798876,623.4260207080001,165,0.4666666666666667,1.0604050038045731
0.02,1.03,0.94,10000,9473.402127400017,-1.5956180172744534,-0.11435573171578794,-0.012508891077613476,6.623890441769392,-0.054096997154682344,-0.010769581376464603,-0.0526597872599983,633.0685406,172,0.46511627906976744,0.9908444692808004
0.02,1.03,0.95,10000,9380.450458342018,-2.3149102214569615,-0.12030822886325498,-0.012500907799010929,7.5847082639007555,-0.0639573078515923,-0.012720029371818879,-0.06195495416579815,648.9003006579998,177,0.4689265536723164,0.9560548978298887
0.02,1.03,0.96,10000,9324.48477265402,-1.8312825569395288,-0.12497820889395993,-0.011169187105808377,8.721618064703355,-0.06994138125293249,-0.013901851135985202,-0.06755152273459808,691.7355603459998,188,0.4627659574468085,0.9737444270625248
0.02,1.03,0.97,10000,8707.338585510017,-0.9964093433063329,-0.21463254104165383,-0.011908547765039171,14.25564009978318,-0.13841890731697445,-0.027325485440238623,-0.1292661414489983,760.1412794900004,210,0.44761904761904764,0.9053399949990202
0.02,1.04,0.9,10000,9609.4686823,-0.6415806284683816,-0.132641906164662,-0.012367602008138379,8.155244120740894,-0.03983615954236368,-0.007941855622116342,-0.039053131770000075,378.51135969999996,105,0.4,1.2843363646465968
0.02,1.04,0.91,10000,9596.290783258,-0.6366786286359069,-0.13642385964317016,-0.01245371986541112,8.28588957586386,-0.04120844592694015,-0.008214312043683747,-0.040370921674199964,382.749279742,106,0.4056603773584906,1.2485158998464956
0.02,1.04,0.92,10000,9565.883433326022,-0.6511471248083708,-0.14507838094624134,-0.01382830447558245,7.795551950739883,-0.04438213332910342,-0.00884413554485406,-0.043411656667397804,400.33679967399985,109,0.4036697247706422,1.2516312774028777
0.02,1.04,0.93,10000,9724.129187330023,-0.49763884715391415,-0.08907279909732646,-0.009129851646672965,7.347760775498726,-0.02797475121809172,-0.005583746818452699,-0.027587081266997666,420.8410196699998,114,0.42105263157894735,1.2442022235435042
0.02,1.04,0.94,10000,9905.989726320027,-0.4718667358273162,-0.03363090609186039,-0.0035481235450649314,6.923184107193119,-0.009445495945433662,-0.0018888136072154093,-0.009401027367997267,448.5105596799998,122,0.4344262295081967,1.2601979863224724
0.02,1.04,0.95,10000,9655.019142216033,-0.6330265801425596,-0.09030374692863348,-0.009618553343646995,7.6997148223719805,-0.03510719449346872,-0.007002384148900269,-0.03449808577839667,469.251259784,128,0.4453125,1.1099690925885644
0.02,1.04,0.96,10000,9638.727045574005,-0.7516460252782678,-0.08720956159818723,-0.008754671668658912,8.00375835470376,-0.03679604230517138,-0.007337998196068133,-0.03612729544259946,526.7329594260001,142,0.4295774647887324,1.1883439968710177
0.02,1.04,0.97,10000,8832.60017713602,-0.9979534239658251,-0.22166835326679862,-0.012724746674280836,14.155553593579134,-0.12413565092936119,-0.024540707730425743,-0.11673998228639794,648.409538864,178,0.4157303370786517,1.038993553529426
0.02,1.05,0.9,10000,9771.861744695996,-0.5050858661007865,-0.09319082484248965,-0.009253241580051771,8.037952191948314,-0.023078087805882604,-0.004608631177147108,-0.02281382553040039,305.5282993039999,85,0.4,1.3508233877965257
0.02,1.05,0.91,10000,9757.773180747996,-0.503440271776948,-0.09725469260298364,-0.00939740070900267,8.177625962641908,-0.0245208763112209,-0.0048960456591019535,-0.024222681925200412,312.64687925199996,87,0.40229885057471265,1.3298803206479646
0.02,1.05,0.92,10000,9769.466316824015,-0.5340029154752827,-0.09231038369697993,-0.010111722809108884,7.054176226837491,-0.023323253116698615,-0.004657475832099187,-0.023053368317598508,330.8438991759999,90,0.4,1.3571548611091013
0.02,1.05,0.93,10000,9929.482213838011,-0.40477385259124177,-0.03203711159311688,-0.0036871373732821357,6.647391568701781,-0.007076759918040081,-0.001415473442176847,-0.007051778616198863,351.75799916199986,95,0.42105263157894735,1.3353012339591153
0.02,1.05,0.94,10000,10087.953388840018,-0.3386788678166133,0.02103188971246691,0.0024661674127865606,6.502556579712836,0.00875688520191294,0.0017543051221171084,0.00879533888400183,376.1668391599999,102,0.4411764705882353,1.3113031987513752
0.02,1.05,0.95,10000,10060.155720604029,-0.3145806720292965,0.010062084515224732,0.0011342453575744046,7.107638061214749,0.005997550743037294,0.0012011837409417936,0.006015572060402883,411.22463939599993,111,0.45045045045045046,1.2468566314622127
0.02,1.05,0.96,10000,9799.22683791401,-0.6194700351347311,-0.061371898474040516,-0.0068357114416751925,6.718139690654137,-0.020281604520229132,-0.004051313958485688,-0.020077316208599042,463.5531990859999,124,0.4274193548387097,1.2492115776569097
0.02,1.05,0.97,10000,9758.971116458017,-0.6917971059298135,-0.056858081255806506,-0.005388990548721066,7.859630685954213,-0.024398116521649242,-0.004871594202612405,-0.02410288835419833,604.2987385419999,163,0.44785276073619634,1.1560047917891743
0.02,1.06,0.9,10000,10289.95539230399,-0.22319934749265696,0.13378629845365073,0.036145026623469606,3.1271836934766832,0.028583121789453873,0.0057375620845787545,0.028995539230398937,223.76455969600008,60,0.45,1.4561021839584365
0.02,1.06,0.91,10000,10263.59345534999,-0.2340976012019921,0.11808828584635818,0.02908080342593103,3.401375711342178,0.026017924741971496,0.005221301791497787,0.02635934553499901,231.68651965000004,62,0.45161290322580644,1.4217320095698356
0.02,1.06,0.92,10000,10109.495109409996,-0.34798214318506865,0.04192816130828572,0.00865559222137245,4.237207088323362,0.01088999906924717,0.002182107096015336,0.010949510940999607,256.9849995900001,68,0.4411764705882353,1.3452737011336775
